;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;BugsDelivered;DifficultyLevel;DistinctOperands;DistinctOperators;Effort;ProgramLength;ProgramLevel;ProgramVolume;TimeToImplement;Total_Operands;VocabularySize;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SyntacticallyReachableFunctions;SemanticallyReachedFunctions;CoverageEstimation;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;CC4CS
42959;thumbulator;ARMV6-M;qsort;int8_t;802;1.2059433333333334;145.83;24.0;35.0;527599.55;615.0;0.01;3617.83;29311.09;200.0;59.0;81.0;12.0;12.0;49.0;14.0;27.0;73.0;73.0;100.0;12.0;100.0;81.0;11.0;;;0.0;0.0;1.0;0.0;1.0;1.0;161;128.0;173.0;1.0745341614906831
42960;thumbulator;ARMV6-M;qsort;int8_t;852;1.2586733333333333;119.58;30.0;35.0;451549.61;627.0;0.01;3776.02;25086.09;205.0;65.0;81.0;12.0;12.0;49.0;14.0;41.0;13.0;48.0;115.0;45.0;87.0;75.0;73.0;100.0;23.0;0.0;0.0;1.0;0.0;1.0;1.0;161;458.0;623.0;3.869565217391304
42961;thumbulator;ARMV6-M;qsort;int8_t;487;1.3806933333333333;89.13;43.0;35.0;369174.93;659.0;0.01;4142.08;20509.72;219.0;78.0;81.0;12.0;12.0;49.0;14.0;77.0;24.0;23.0;84.0;89.0;72.0;94.0;65.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3060.0;4238.0;26.322981366459626
42962;thumbulator;ARMV6-M;qsort;int8_t;762;1.4283299999999999;83.03;47.0;35.0;355790.93;674.0;0.01;4284.99;19766.16;223.0;82.0;81.0;12.0;12.0;49.0;14.0;75.0;70.0;60.0;27.0;118.0;67.0;43.0;57.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3632.0;5030.0;31.242236024844722
42963;thumbulator;ARMV6-M;qsort;int8_t;515;1.2089433333333333;140.0;25.0;35.0;507756.32;614.0;0.01;3626.83;28208.68;200.0;60.0;81.0;12.0;12.0;49.0;14.0;111.0;39.0;73.0;73.0;100.0;12.0;100.0;50.0;11.0;;0.0;0.0;1.0;0.0;1.0;1.0;161;128.0;173.0;1.0745341614906831
42964;thumbulator;ARMV6-M;qsort;int8_t;479;1.2225933333333334;130.28;27.0;35.0;477830.87;616.0;0.01;3667.78;26546.16;201.0;62.0;81.0;12.0;12.0;49.0;14.0;121.0;38.0;39.0;69.0;73.0;100.0;20.0;81.0;50.0;19.0;0.0;0.0;1.0;0.0;1.0;1.0;161;194.0;263.0;1.6335403726708075
42965;thumbulator;ARMV6-M;qsort;int8_t;948;1.3265333333333333;100.74;37.0;35.0;400917.97;645.0;0.01;3979.6;22273.22;213.0;72.0;81.0;12.0;12.0;49.0;14.0;48.0;29.0;85.0;119.0;85.0;44.0;102.0;10.0;11.0;12.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1615.0;2224.0;13.813664596273291
42966;thumbulator;ARMV6-M;qsort;int8_t;467;1.3160466666666666;103.06;36.0;35.0;406877.52;642.0;0.01;3948.14;22604.31;212.0;71.0;81.0;12.0;12.0;49.0;14.0;67.0;15.0;57.0;44.0;46.0;11.0;100.0;39.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1483.0;2044.0;12.695652173913043
42967;thumbulator;ARMV6-M;qsort;int8_t;14;1.2864833333333332;110.3;33.0;35.0;425709.19;634.0;0.01;3859.45;23650.51;208.0;68.0;81.0;12.0;12.0;49.0;14.0;19.0;73.0;83.0;46.0;22.0;54.0;28.0;52.0;65.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1065.0;1468.0;9.118012422360248
42968;thumbulator;ARMV6-M;qsort;int8_t;868;1.2824266666666668;109.77;33.0;35.0;422326.04;632.0;0.01;3847.28;23462.56;207.0;68.0;81.0;12.0;12.0;49.0;14.0;82.0;97.0;72.0;111.0;59.0;20.0;13.0;35.0;99.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;988.0;1360.0;8.4472049689441
42969;thumbulator;ARMV6-M;qsort;int8_t;188;1.40154;88.69;44.0;35.0;372921.28;667.0;0.01;4204.62;20717.85;223.0;79.0;81.0;12.0;12.0;49.0;14.0;48.0;94.0;98.0;25.0;117.0;93.0;78.0;51.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3632.0;5030.0;31.242236024844722
42970;thumbulator;ARMV6-M;qsort;int8_t;489;1.3244766666666665;100.74;37.0;35.0;400296.4;644.0;0.01;3973.43;22238.69;213.0;72.0;81.0;12.0;12.0;49.0;14.0;46.0;23.0;47.0;22.0;40.0;24.0;78.0;117.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1615.0;2224.0;13.813664596273291
42971;thumbulator;ARMV6-M;qsort;int8_t;865;1.2452666666666667;127.5;28.0;35.0;476314.49;625.0;0.01;3735.8;26461.92;204.0;63.0;81.0;12.0;12.0;49.0;14.0;34.0;93.0;16.0;80.0;75.0;69.0;73.0;23.0;100.0;81.0;0.0;0.0;1.0;0.0;1.0;1.0;161;392.0;533.0;3.31055900621118
42972;thumbulator;ARMV6-M;qsort;int8_t;728;1.40154;88.3;44.0;35.0;371248.99;667.0;0.01;4204.62;20624.94;222.0;79.0;81.0;12.0;12.0;49.0;14.0;34.0;28.0;98.0;12.0;118.0;70.0;104.0;10.0;11.0;12.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3478.0;4814.0;29.900621118012424
42973;thumbulator;ARMV6-M;qsort;int8_t;996;1.38705;92.08;42.0;35.0;383172.22;664.0;0.01;4161.15;21287.35;221.0;77.0;81.0;12.0;12.0;49.0;14.0;26.0;90.0;56.0;19.0;19.0;93.0;78.0;11.0;12.0;13.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3401.0;4706.0;29.229813664596275
42974;thumbulator;ARMV6-M;qsort;int8_t;277;1.2353033333333332;126.25;28.0;35.0;467871.59;620.0;0.01;3705.91;25992.87;202.0;63.0;81.0;12.0;12.0;49.0;14.0;47.0;53.0;36.0;26.0;69.0;75.0;73.0;22.0;100.0;81.0;0.0;0.0;1.0;0.0;1.0;1.0;161;260.0;353.0;2.1925465838509317
42975;thumbulator;ARMV6-M;qsort;int8_t;936;1.4343833333333331;82.03;48.0;35.0;352992.91;675.0;0.01;4303.15;19610.72;225.0;83.0;81.0;12.0;12.0;49.0;14.0;79.0;126.0;122.0;99.0;24.0;95.0;48.0;80.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3973.0;5498.0;34.149068322981364
42976;thumbulator;ARMV6-M;qsort;int8_t;554;1.22061;130.28;27.0;35.0;477055.17;615.0;0.01;3661.83;26503.07;201.0;62.0;81.0;12.0;12.0;49.0;14.0;105.0;55.0;91.0;69.0;73.0;100.0;20.0;81.0;50.0;19.0;0.0;0.0;1.0;0.0;1.0;1.0;161;194.0;263.0;1.6335403726708075
42977;thumbulator;ARMV6-M;qsort;int8_t;763;1.2586733333333333;119.58;30.0;35.0;451549.61;627.0;0.01;3776.02;25086.09;205.0;65.0;81.0;12.0;12.0;49.0;14.0;29.0;64.0;57.0;48.0;72.0;54.0;69.0;73.0;100.0;23.0;0.0;0.0;1.0;0.0;1.0;1.0;161;458.0;623.0;3.869565217391304
42978;thumbulator;ARMV6-M;qsort;int8_t;834;1.3992533333333335;85.56;45.0;35.0;359141.71;664.0;0.01;4197.76;19952.32;220.0;80.0;81.0;12.0;12.0;49.0;14.0;118.0;67.0;107.0;24.0;67.0;78.0;71.0;25.0;75.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3137.0;4346.0;26.993788819875775
42979;thumbulator;ARMV6-M;qsort;int8_t;613;1.25466;119.58;30.0;35.0;450109.26;625.0;0.01;3763.98;25006.07;205.0;65.0;81.0;12.0;12.0;49.0;14.0;83.0;81.0;86.0;82.0;14.0;28.0;69.0;73.0;100.0;23.0;0.0;0.0;1.0;0.0;1.0;1.0;161;458.0;623.0;3.869565217391304
42980;thumbulator;ARMV6-M;qsort;int8_t;907;1.3096233333333334;105.0;35.0;35.0;412531.39;641.0;0.01;3928.87;22918.41;210.0;70.0;81.0;12.0;12.0;49.0;14.0;71.0;87.0;71.0;21.0;95.0;15.0;85.0;39.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1274.0;1756.0;10.906832298136646
42981;thumbulator;ARMV6-M;qsort;int8_t;825;1.3932633333333333;89.13;43.0;35.0;372536.15;665.0;0.01;4179.79;20696.45;219.0;78.0;81.0;12.0;12.0;49.0;14.0;58.0;72.0;25.0;49.0;65.0;12.0;91.0;64.0;51.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3060.0;4238.0;26.322981366459626
42982;thumbulator;ARMV6-M;qsort;int8_t;308;1.38279;89.13;43.0;35.0;369735.13;660.0;0.01;4148.37;20540.84;219.0;78.0;81.0;12.0;12.0;49.0;14.0;69.0;46.0;99.0;92.0;93.0;65.0;21.0;56.0;47.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3060.0;4238.0;26.322981366459626
42983;thumbulator;ARMV6-M;qsort;int8_t;294;1.2506466666666667;119.0;30.0;35.0;446480.28;623.0;0.01;3751.94;24804.46;204.0;65.0;81.0;12.0;12.0;49.0;14.0;60.0;72.0;35.0;116.0;20.0;30.0;75.0;73.0;100.0;23.0;0.0;0.0;1.0;0.0;1.0;1.0;161;392.0;533.0;3.31055900621118
42984;thumbulator;ARMV6-M;qsort;int8_t;522;1.37871;93.48;41.0;35.0;386627.09;662.0;0.01;4136.13;21479.28;219.0;76.0;81.0;12.0;12.0;49.0;14.0;70.0;66.0;59.0;66.0;64.0;117.0;64.0;27.0;30.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3060.0;4238.0;26.322981366459626
42985;thumbulator;ARMV6-M;qsort;int8_t;322;1.4201266666666668;84.84;46.0;35.0;361437.61;672.0;0.01;4260.38;20079.87;223.0;81.0;81.0;12.0;12.0;49.0;14.0;65.0;122.0;23.0;66.0;81.0;60.0;104.0;111.0;67.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3632.0;5030.0;31.242236024844722
42986;thumbulator;ARMV6-M;qsort;int8_t;28;1.2333133333333333;126.25;28.0;35.0;467116.95;619.0;0.01;3699.94;25950.94;202.0;63.0;81.0;12.0;12.0;49.0;14.0;80.0;41.0;97.0;32.0;69.0;75.0;73.0;22.0;100.0;81.0;0.0;0.0;1.0;0.0;1.0;1.0;161;260.0;353.0;2.1925465838509317
42987;thumbulator;ARMV6-M;qsort;int8_t;760;1.3703366666666668;90.0;42.0;35.0;369991.08;656.0;0.01;4111.01;20555.06;216.0;77.0;81.0;12.0;12.0;49.0;14.0;80.0;119.0;110.0;62.0;32.0;72.0;126.0;125.0;106.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2565.0;3554.0;22.074534161490682
42988;thumbulator;ARMV6-M;qsort;int8_t;559;1.30145;104.5;35.0;35.0;408004.92;637.0;0.01;3904.35;22666.94;209.0;70.0;81.0;12.0;12.0;49.0;14.0;12.0;62.0;49.0;67.0;27.0;26.0;39.0;98.0;10.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1197.0;1648.0;10.236024844720497
42989;thumbulator;ARMV6-M;qsort;int8_t;685;1.3139966666666667;102.08;36.0;35.0;402411.27;641.0;0.01;3941.99;22356.18;210.0;71.0;81.0;12.0;12.0;49.0;14.0;15.0;117.0;64.0;34.0;84.0;57.0;16.0;107.0;44.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1274.0;1756.0;10.906832298136646
42990;thumbulator;ARMV6-M;qsort;int8_t;908;1.3973366666666667;87.5;44.0;35.0;366801.24;665.0;0.01;4192.01;20377.85;220.0;79.0;81.0;12.0;12.0;49.0;14.0;30.0;13.0;60.0;69.0;37.0;102.0;77.0;80.0;69.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3137.0;4346.0;26.993788819875775
42991;thumbulator;ARMV6-M;qsort;int8_t;919;1.4078433333333333;88.3;44.0;35.0;372918.77;670.0;0.01;4223.53;20717.71;222.0;79.0;81.0;12.0;12.0;49.0;14.0;21.0;49.0;82.0;53.0;86.0;62.0;99.0;66.0;10.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3478.0;4814.0;29.900621118012424
42992;thumbulator;ARMV6-M;qsort;int8_t;724;1.2412833333333333;126.88;28.0;35.0;472462.88;623.0;0.01;3723.85;26247.94;203.0;63.0;81.0;12.0;12.0;49.0;14.0;12.0;23.0;61.0;26.0;23.0;75.0;69.0;100.0;23.0;100.0;0.0;0.0;1.0;0.0;1.0;1.0;161;326.0;443.0;2.751552795031056
42993;thumbulator;ARMV6-M;qsort;int8_t;947;1.35373;94.5;40.0;35.0;383782.43;652.0;0.01;4061.19;21321.25;216.0;75.0;81.0;12.0;12.0;49.0;14.0;60.0;98.0;69.0;75.0;92.0;54.0;16.0;40.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2565.0;3554.0;22.074534161490682
42994;thumbulator;ARMV6-M;qsort;int8_t;214;1.29257;110.83;33.0;35.0;429779.95;637.0;0.01;3877.71;23876.66;209.0;68.0;81.0;12.0;12.0;49.0;14.0;44.0;30.0;62.0;35.0;111.0;62.0;56.0;92.0;10.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1197.0;1648.0;10.236024844720497
42995;thumbulator;ARMV6-M;qsort;int8_t;468;1.2779233333333333;113.75;32.0;35.0;436091.15;632.0;0.01;3833.77;24227.29;208.0;67.0;81.0;12.0;12.0;49.0;14.0;26.0;74.0;34.0;121.0;95.0;104.0;121.0;86.0;94.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1065.0;1468.0;9.118012422360248
42996;thumbulator;ARMV6-M;qsort;int8_t;967;1.4173833333333332;80.94;48.0;35.0;344158.5;667.0;0.01;4252.15;19119.92;222.0;83.0;81.0;12.0;12.0;49.0;14.0;119.0;96.0;88.0;103.0;60.0;98.0;113.0;63.0;41.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3478.0;4814.0;29.900621118012424
42997;thumbulator;ARMV6-M;qsort;int8_t;234;1.4076833333333334;85.94;45.0;35.0;362947.51;668.0;0.01;4223.05;20163.75;221.0;80.0;81.0;12.0;12.0;49.0;14.0;41.0;50.0;35.0;71.0;117.0;56.0;52.0;107.0;100.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3401.0;4706.0;29.229813664596275
42998;thumbulator;ARMV6-M;qsort;int8_t;983;1.3703800000000002;92.62;41.0;35.0;380781.47;658.0;0.01;4111.14;21154.53;217.0;76.0;81.0;12.0;12.0;49.0;14.0;76.0;89.0;71.0;86.0;87.0;114.0;93.0;87.0;89.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2829.0;3914.0;24.31055900621118
42999;thumbulator;ARMV6-M;qsort;int8_t;719;1.3558066666666666;94.06;40.0;35.0;382591.56;653.0;0.01;4067.42;21255.09;215.0;75.0;81.0;12.0;12.0;49.0;14.0;123.0;25.0;122.0;113.0;34.0;10.0;94.0;57.0;42.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2488.0;3446.0;21.403726708074533
43000;thumbulator;ARMV6-M;qsort;int8_t;110;1.4076833333333334;85.94;45.0;35.0;362947.51;668.0;0.01;4223.05;20163.75;221.0;80.0;81.0;12.0;12.0;49.0;14.0;88.0;80.0;92.0;87.0;36.0;45.0;117.0;30.0;96.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3401.0;4706.0;29.229813664596275
43001;thumbulator;ARMV6-M;qsort;int8_t;235;1.3724266666666667;90.42;42.0;35.0;372270.62;657.0;0.01;4117.28;20681.7;217.0;77.0;81.0;12.0;12.0;49.0;14.0;73.0;26.0;40.0;21.0;72.0;58.0;71.0;85.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2829.0;3914.0;24.31055900621118
43002;thumbulator;ARMV6-M;qsort;int8_t;588;1.242;122.5;29.0;35.0;456435.0;621.0;0.01;3726.0;25357.5;203.0;64.0;81.0;12.0;12.0;49.0;14.0;12.0;71.0;43.0;74.0;20.0;69.0;75.0;100.0;22.0;100.0;0.0;0.0;1.0;0.0;1.0;1.0;161;326.0;443.0;2.751552795031056
43003;thumbulator;ARMV6-M;qsort;int8_t;185;1.2844533333333334;110.83;33.0;35.0;427081.17;633.0;0.01;3853.36;23726.73;209.0;68.0;81.0;12.0;12.0;49.0;14.0;38.0;88.0;87.0;94.0;23.0;56.0;36.0;72.0;10.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1197.0;1648.0;10.236024844720497
43004;thumbulator;ARMV6-M;qsort;int8_t;732;1.2225933333333334;130.28;27.0;35.0;477830.87;616.0;0.01;3667.78;26546.16;201.0;62.0;81.0;12.0;12.0;49.0;14.0;32.0;100.0;58.0;75.0;69.0;73.0;100.0;100.0;81.0;50.0;0.0;0.0;1.0;0.0;1.0;1.0;161;194.0;263.0;1.6335403726708075
43005;thumbulator;ARMV6-M;qsort;int8_t;896;1.242;122.5;29.0;35.0;456435.0;621.0;0.01;3726.0;25357.5;203.0;64.0;81.0;12.0;12.0;49.0;14.0;61.0;54.0;16.0;126.0;56.0;75.0;69.0;100.0;23.0;100.0;0.0;0.0;1.0;0.0;1.0;1.0;161;326.0;443.0;2.751552795031056
43006;thumbulator;ARMV6-M;qsort;int8_t;888;1.4283299999999999;83.4;47.0;35.0;357386.4;674.0;0.01;4284.99;19854.8;224.0;82.0;81.0;12.0;12.0;49.0;14.0;90.0;51.0;77.0;65.0;47.0;118.0;114.0;127.0;10.0;12.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3709.0;5138.0;31.91304347826087
43007;thumbulator;ARMV6-M;qsort;int8_t;923;1.31692;112.95;33.0;35.0;446256.68;649.0;0.01;3950.76;24792.04;213.0;68.0;81.0;12.0;12.0;49.0;14.0;70.0;60.0;87.0;42.0;10.0;33.0;10.0;12.0;13.0;14.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1615.0;2224.0;13.813664596273291
43008;thumbulator;ARMV6-M;qsort;int8_t;767;1.3682966666666667;92.62;41.0;35.0;380202.77;657.0;0.01;4104.89;21122.38;217.0;76.0;81.0;12.0;12.0;49.0;14.0;73.0;20.0;41.0;41.0;63.0;120.0;37.0;50.0;98.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2829.0;3914.0;24.31055900621118
43009;thumbulator;ARMV6-M;qsort;int8_t;179;1.42801;81.3;48.0;35.0;348300.28;672.0;0.01;4284.03;19350.02;223.0;83.0;81.0;12.0;12.0;49.0;14.0;11.0;85.0;33.0;101.0;93.0;103.0;91.0;26.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3632.0;5030.0;31.242236024844722
43010;thumbulator;ARMV6-M;qsort;int8_t;195;1.4523366666666668;77.55;51.0;35.0;337881.66;678.0;0.01;4357.01;18771.2;226.0;86.0;81.0;12.0;12.0;49.0;14.0;26.0;105.0;73.0;85.0;34.0;66.0;12.0;78.0;101.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;4050.0;5606.0;34.81987577639752
43011;thumbulator;ARMV6-M;qsort;int8_t;148;1.36413;92.2;41.0;35.0;377298.63;655.0;0.01;4092.39;20961.03;216.0;76.0;81.0;12.0;12.0;49.0;14.0;52.0;118.0;84.0;18.0;127.0;106.0;124.0;19.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2565.0;3554.0;22.074534161490682
43012;thumbulator;ARMV6-M;qsort;int8_t;917;1.4587633333333334;77.55;51.0;35.0;339376.71;681.0;0.01;4376.29;18854.26;226.0;86.0;81.0;12.0;12.0;49.0;14.0;105.0;16.0;52.0;54.0;22.0;77.0;32.0;48.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;4050.0;5606.0;34.81987577639752
43013;thumbulator;ARMV6-M;qsort;int8_t;634;1.3390666666666666;98.55;38.0;35.0;395905.25;649.0;0.01;4017.2;21994.74;214.0;73.0;81.0;12.0;12.0;49.0;14.0;12.0;100.0;84.0;105.0;64.0;10.0;46.0;119.0;120.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1692.0;2332.0;14.48447204968944
43014;thumbulator;ARMV6-M;qsort;int8_t;157;1.29908;107.57;34.0;35.0;419239.71;638.0;0.01;3897.24;23291.1;209.0;69.0;81.0;12.0;12.0;49.0;14.0;59.0;10.0;26.0;28.0;34.0;65.0;32.0;75.0;10.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1197.0;1648.0;10.236024844720497
43015;thumbulator;ARMV6-M;qsort;int8_t;314;1.3412433333333333;96.47;39.0;35.0;388186.37;648.0;0.01;4023.73;21565.91;215.0;74.0;81.0;12.0;12.0;49.0;14.0;106.0;50.0;114.0;31.0;76.0;70.0;86.0;37.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2488.0;3446.0;21.403726708074533
43016;thumbulator;ARMV6-M;qsort;int8_t;879;1.2486366666666666;119.0;30.0;35.0;445763.62;622.0;0.01;3745.91;24764.65;204.0;65.0;81.0;12.0;12.0;49.0;14.0;63.0;39.0;99.0;26.0;101.0;46.0;69.0;73.0;100.0;23.0;0.0;0.0;1.0;0.0;1.0;1.0;161;392.0;533.0;3.31055900621118
43017;thumbulator;ARMV6-M;qsort;int8_t;16;1.4446633333333332;80.36;49.0;35.0;348267.15;678.0;0.01;4333.99;19348.18;225.0;84.0;81.0;12.0;12.0;49.0;14.0;85.0;31.0;47.0;46.0;121.0;84.0;40.0;52.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3973.0;5498.0;34.149068322981364
43018;thumbulator;ARMV6-M;qsort;int8_t;839;1.4428833333333333;82.03;48.0;35.0;355084.72;679.0;0.01;4328.65;19726.93;225.0;83.0;81.0;12.0;12.0;49.0;14.0;126.0;113.0;115.0;83.0;58.0;101.0;107.0;94.0;86.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3973.0;5498.0;34.149068322981364
43019;thumbulator;ARMV6-M;qsort;int8_t;150;1.31984;106.0;35.0;35.0;419708.78;646.0;0.01;3959.52;23317.15;212.0;70.0;81.0;12.0;12.0;49.0;14.0;62.0;115.0;16.0;94.0;111.0;10.0;21.0;37.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1483.0;2044.0;12.695652173913043
43020;thumbulator;ARMV6-M;qsort;int8_t;835;1.2372966666666667;126.88;28.0;35.0;470946.15;621.0;0.01;3711.89;26163.67;203.0;63.0;81.0;12.0;12.0;49.0;14.0;99.0;67.0;83.0;110.0;75.0;69.0;73.0;23.0;100.0;81.0;0.0;0.0;1.0;0.0;1.0;1.0;161;326.0;443.0;2.751552795031056
43021;thumbulator;ARMV6-M;qsort;int8_t;161;1.4304500000000002;83.4;47.0;35.0;357916.65;675.0;0.01;4291.35;19884.26;224.0;82.0;81.0;12.0;12.0;49.0;14.0;19.0;62.0;104.0;70.0;81.0;53.0;110.0;19.0;10.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3709.0;5138.0;31.91304347826087
43022;thumbulator;ARMV6-M;qsort;int8_t;34;1.22458;130.28;27.0;35.0;478606.57;617.0;0.01;3673.74;26589.25;201.0;62.0;81.0;12.0;12.0;49.0;14.0;21.0;51.0;35.0;69.0;73.0;100.0;20.0;81.0;50.0;19.0;0.0;0.0;1.0;0.0;1.0;1.0;161;194.0;263.0;1.6335403726708075
43023;thumbulator;ARMV6-M;qsort;int8_t;959;1.25;123.71;29.0;35.0;463900.86;625.0;0.01;3750.0;25772.27;205.0;64.0;81.0;12.0;12.0;49.0;14.0;92.0;105.0;41.0;27.0;96.0;69.0;75.0;100.0;23.0;100.0;0.0;0.0;1.0;0.0;1.0;1.0;161;458.0;623.0;3.869565217391304
43024;thumbulator;ARMV6-M;qsort;int8_t;264;1.3661599999999998;90.42;42.0;35.0;370570.76;654.0;0.01;4098.48;20587.26;217.0;77.0;81.0;12.0;12.0;49.0;14.0;99.0;114.0;97.0;102.0;71.0;90.0;45.0;44.0;31.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2829.0;3914.0;24.31055900621118
43025;thumbulator;ARMV6-M;qsort;int8_t;123;1.22458;130.28;27.0;35.0;478606.57;617.0;0.01;3673.74;26589.25;201.0;62.0;81.0;12.0;12.0;49.0;14.0;127.0;121.0;34.0;69.0;73.0;100.0;20.0;81.0;50.0;19.0;0.0;0.0;1.0;0.0;1.0;1.0;161;194.0;263.0;1.6335403726708075
43026;thumbulator;ARMV6-M;qsort;int8_t;623;1.4121199999999998;91.16;43.0;35.0;386198.5;674.0;0.01;4236.36;21455.47;224.0;78.0;81.0;12.0;12.0;49.0;14.0;91.0;96.0;23.0;124.0;14.0;125.0;112.0;57.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3709.0;5138.0;31.91304347826087
43027;thumbulator;ARMV6-M;qsort;int8_t;187;1.3703800000000002;92.62;41.0;35.0;380781.47;658.0;0.01;4111.14;21154.53;217.0;76.0;81.0;12.0;12.0;49.0;14.0;49.0;42.0;25.0;111.0;113.0;24.0;52.0;13.0;11.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2829.0;3914.0;24.31055900621118
43028;thumbulator;ARMV6-M;qsort;int8_t;575;1.2819666666666667;113.75;32.0;35.0;437471.19;634.0;0.01;3845.9;24303.95;208.0;67.0;81.0;12.0;12.0;49.0;14.0;100.0;53.0;113.0;73.0;45.0;75.0;111.0;77.0;99.0;99.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1065.0;1468.0;9.118012422360248
43029;thumbulator;ARMV6-M;qsort;int8_t;466;1.4057433333333331;88.3;44.0;35.0;372362.18;669.0;0.01;4217.23;20686.79;222.0;79.0;81.0;12.0;12.0;49.0;14.0;83.0;83.0;54.0;117.0;58.0;60.0;98.0;14.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;3478.0;4814.0;29.900621118012424
43030;thumbulator;ARMV6-M;qsort;int8_t;621;1.35373;94.06;40.0;35.0;382005.66;652.0;0.01;4061.19;21222.54;215.0;75.0;81.0;12.0;12.0;49.0;14.0;106.0;105.0;76.0;32.0;19.0;20.0;119.0;15.0;72.0;10.0;0.0;0.0;1.0;0.0;1.0;1.0;161;2488.0;3446.0;21.403726708074533
43031;thumbulator;ARMV6-M;qsort;int8_t;82;1.3177966666666667;105.5;35.0;35.0;417082.39;645.0;0.01;3953.39;23171.24;211.0;70.0;81.0;12.0;12.0;49.0;14.0;76.0;49.0;92.0;53.0;116.0;107.0;45.0;91.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1406.0;1936.0;12.024844720496894
43032;thumbulator;ARMV6-M;qsort;int8_t;352;1.3160466666666666;102.57;36.0;35.0;404958.29;642.0;0.01;3948.14;22497.68;211.0;71.0;81.0;12.0;12.0;49.0;14.0;103.0;80.0;47.0;13.0;102.0;123.0;120.0;83.0;10.0;11.0;0.0;0.0;1.0;0.0;1.0;1.0;161;1406.0;1936.0;12.024844720496894
